,Unnamed: 0.1,Unnamed: 0.1.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class,genre,subgenre
51,1712,1712,Kasperl/Hensler_Der unruhige Wanderer I_korr.csv,– Auf Mädchen!,64,78,character_speech,4,11,,"
       Chara.
      ",#chara,543.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
52,1713,1713,Kasperl/Hensler_Der unruhige Wanderer I_korr.csv,verlasset eure menschenfeindlichen Gesetze – huldiget der Liebe – nur Liebe macht die Menschen glücklich.,79,184,character_speech,4,11,,"
       Chara.
      ",#chara,543.0,UNKNOWN,love,positive,emotions of affection,kasperl,KK
53,1714,1714,Kasperl/Hensler_Der unruhige Wanderer I_korr.csv,"
       Unbegreifliches Wesen!",0,30,character_speech,4,11,,"
       Evana.
      ",#evana,544.0,UNKNOWN,being moved,being moved,being moved,kasperl,KK
54,1715,1715,Kasperl/Hensler_Der unruhige Wanderer I_korr.csv,wer bist du?,31,43,character_speech,4,11,,"
       Evana.
      ",#evana,544.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
55,1716,1716,Kasperl/Hensler_Der unruhige Wanderer I_korr.csv,"
       (sich umwandelnd)",0,25,stage_direction,4,11,speech_part,,#chara,545.0,UNKNOWN,being moved,being moved,being moved,kasperl,KK
56,1717,1717,Kasperl/Hensler_Der unruhige Wanderer I_korr.csv,"
       Chara – die Beschützerinn der Menschenfreuden!",0,54,character_speech,4,11,,"
       Chara.
      ",#chara,545.0,UNKNOWN,joy,positive,emotions of pleasure,kasperl,KK
57,1718,1718,Kasperl/Hensler_Der unruhige Wanderer I_korr.csv,– –,55,58,character_speech,4,11,,"
       Chara.
      ",#chara,545.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
58,1719,1719,Kasperl/Hensler_Der unruhige Wanderer I_korr.csv,"
      (Die Bühne wird ein Neben- und Rosen-Hain, mit Altären, der Liebe und Freude geweyht!)",0,93,stage_direction,4,11,pre_speech,,,,,joy,positive,emotions of pleasure,kasperl,KK
59,1720,1720,Kasperl/Hensler_Der unruhige Wanderer I_korr.csv,Lulla und Zamor liegen vor König Seros auf den Knien.,94,147,stage_direction,4,11,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
60,1721,1721,Kasperl/Hensler_Der unruhige Wanderer I_korr.csv,Alle Männer eilen den Mädchen in die Arme.,148,190,stage_direction,4,11,pre_speech,,,,,joy,positive,emotions of pleasure,kasperl,KK
61,1722,1722,Kasperl/Hensler_Der unruhige Wanderer I_korr.csv,"
      Final-Chor.",0,18,stage_direction,4,11,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
62,1723,1723,Kasperl/Hensler_Der unruhige Wanderer I_korr.csv,"
       
        Die Liebe schaft Freuden,
       
       
        Drum huldiget ihr –
       
       
        Seyd ihre Geweihten,
       
       
        Und macht es, wie wir!",0,178,character_speech,4,11,,"
       Final-Chor.
      ",final-chor,546.0,UNKNOWN,love,positive,emotions of affection,kasperl,KK
63,1724,1724,Kasperl/Hensler_Der unruhige Wanderer I_korr.csv,"
      (Unter dieser allgemeinen Gruppe fällt der Vorhang.)",0,59,stage_direction,4,11,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
64,1725,1725,Kasperl/Hensler_Der unruhige Wanderer I_korr.csv,"
      Ende des ersten Theils.",0,30,stage_direction,4,11,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
0,1383,1383,Kasperl/Anonym_Philibert.csv,"
      Vorige.",0,14,stage_direction,3,13,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
1,1384,1384,Kasperl/Anonym_Philibert.csv,Kasperl.,15,23,stage_direction,3,13,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
2,1385,1385,Kasperl/Anonym_Philibert.csv,Fee Chlorinde.,24,38,stage_direction,3,13,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
3,1386,1386,Kasperl/Anonym_Philibert.csv,"
        (wie er Philibert auf den Knieen sieht, macht einen komischen Luftsprung)",0,82,stage_direction,3,13,inner_speech,,#kasperl,533.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
4,1387,1387,Kasperl/Anonym_Philibert.csv,"
       Was – alle Wetter!",0,26,character_speech,3,13,,"
       KASPERL.
      ",#kasperl,533.0,UNKNOWN,anger,negative,emotions of rejection,kasperl,KK
5,1388,1388,Kasperl/Anonym_Philibert.csv,"ich glaub’ gar, mein Herr will ’n neue Amour anfangen – das wär’ nicht übel, wenn er jetzt seine Braut sitzen ließ.",27,142,character_speech,3,13,,"
       KASPERL.
      ",#kasperl,533.0,UNKNOWN,Schadenfreude,positive,emotions of pleasure,kasperl,KK
6,1389,1389,Kasperl/Anonym_Philibert.csv,"
       Was seh’ ich, Ritter!",0,29,character_speech,3,13,,"
       FEE.
      ",#fee,534.0,UNKNOWN,being moved,being moved,being moved,kasperl,KK
7,1390,1390,Kasperl/Anonym_Philibert.csv,ihr zu Füssen dieses Frauenzimmers?,30,65,character_speech,3,13,,"
       FEE.
      ",#fee,534.0,UNKNOWN,love,positive,emotions of affection,kasperl,KK
8,1391,1391,Kasperl/Anonym_Philibert.csv,"
        (steht auf)",0,20,stage_direction,3,13,inner_speech,,#philibert,535.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
9,1392,1392,Kasperl/Anonym_Philibert.csv,"
       Ja – mächtige Fee!",0,26,character_speech,3,13,,"
       PHILIBERT.
      ",#philibert,535.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
10,1393,1393,Kasperl/Anonym_Philibert.csv,ihre Reize haben mich bezaubert – Ich habe den Riesen getödtet – und nun –,27,101,character_speech,3,13,,"
       PHILIBERT.
      ",#philibert,535.0,UNKNOWN,love,positive,emotions of affection,kasperl,KK
11,1394,1394,Kasperl/Anonym_Philibert.csv,"
       Ist der Ries’ todt?",0,27,character_speech,3,13,,"
       KASPERL.
      ",#kasperl,536.0,UNKNOWN,despair,negative,emotions of anxiety,kasperl,KK
12,1395,1395,Kasperl/Anonym_Philibert.csv,"
        (geht beherzt herum)",0,29,stage_direction,3,13,inner_speech,,#kasperl,536.0,UNKNOWN,being moved,being moved,being moved,kasperl,KK
13,1396,1396,Kasperl/Anonym_Philibert.csv,"
       Nicht wahr – Herr Ritter!",0,33,character_speech,3,13,,"
       KASPERL.
      ",#kasperl,536.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
14,1397,1397,Kasperl/Anonym_Philibert.csv,"ich hab’ ihm schnell den Garaus gemacht – ja mit einem solchen Helden, wie ich bin – müssen die Riesen nicht spassen.",34,151,character_speech,3,13,,"
       KASPERL.
      ",#kasperl,536.0,UNKNOWN,abhorrence,negative,emotions of rejection,kasperl,KK
15,1398,1398,Kasperl/Anonym_Philibert.csv,"
       Wirst du still seyn?",0,28,character_speech,3,13,,"
       PHILIBERT.
      ",#philibert,537.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
16,1399,1399,Kasperl/Anonym_Philibert.csv,"
       Nun – und ihr, meine schöne Fremdlingin!",0,48,character_speech,3,13,,"
       FEE.
      ",#fee,538.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
17,1400,1400,Kasperl/Anonym_Philibert.csv,fühlet gar nichts für diesen tapfern Jüngling?,49,95,character_speech,3,13,,"
       FEE.
      ",#fee,538.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,kasperl,KK
18,1401,1401,Kasperl/Anonym_Philibert.csv,ist er nicht liebenswürdig?,96,123,character_speech,3,13,,"
       FEE.
      ",#fee,538.0,UNKNOWN,friendship,positive,emotions of affection,kasperl,KK
19,1402,1402,Kasperl/Anonym_Philibert.csv,"
       Ich würde mich an seiner Seite für die Glücklichste meines Geschlechts halten – wenn ich nicht schon Herz und Hand einem Jüngling versprochen hätte, den ich zwar noch nicht sah – der aber –",0,197,character_speech,3,13,,"
       KANTILDE.
      ",#kantilde,539.0,UNKNOWN,love,positive,emotions of affection,kasperl,KK
20,1403,1403,Kasperl/Anonym_Philibert.csv,"
        (schnell einfallend)",0,29,stage_direction,3,13,inner_speech,,#kasperl,540.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
21,1404,1404,Kasperl/Anonym_Philibert.csv,"
       Auweh – auweh – so ein treues Weiberl möcht’ ich halt auch einmal kriegen.",0,82,character_speech,3,13,,"
       KASPERL.
      ",#kasperl,540.0,UNKNOWN,love,positive,emotions of affection,kasperl,KK
22,1405,1405,Kasperl/Anonym_Philibert.csv,"
       Und wie nennt sich dieser glückliche Jüngling?",0,54,character_speech,3,13,,"
       FEE.
      ",#fee,541.0,UNKNOWN,joy,positive,emotions of pleasure,kasperl,KK
23,1406,1406,Kasperl/Anonym_Philibert.csv,"
       Prinz Philibert aus Franken.",0,36,character_speech,3,13,,"
       KANTILDE.
      ",#kantilde,542.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
24,1407,1407,Kasperl/Anonym_Philibert.csv,"
       Was hör’ ich?",0,21,character_speech,3,13,,"
       PHILIBERT.
      ",#philibert,543.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
25,1408,1408,Kasperl/Anonym_Philibert.csv,– und ihr seyd Philiberts versprochene Braut – Prinzessin Kantilde –,22,90,character_speech,3,13,,"
       PHILIBERT.
      ",#philibert,543.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
26,1409,1409,Kasperl/Anonym_Philibert.csv,"
        (will sie umarmen)",0,27,stage_direction,3,13,inner_speech,,#philibert,543.0,UNKNOWN,love,positive,emotions of affection,kasperl,KK
27,1410,1410,Kasperl/Anonym_Philibert.csv,"
       O meine theuerste Geliebte!",0,35,character_speech,3,13,,"
       PHILIBERT.
      ",#philibert,543.0,UNKNOWN,love,positive,emotions of affection,kasperl,KK
28,1411,1411,Kasperl/Anonym_Philibert.csv,"
        (verwundernd)",0,22,stage_direction,3,13,inner_speech,,#kasperl,544.0,UNKNOWN,being moved,being moved,being moved,kasperl,KK
29,1412,1412,Kasperl/Anonym_Philibert.csv,"
       Schau – schau – wer hätt’ das g’laubt.",0,46,character_speech,3,13,,"
       KASPERL.
      ",#kasperl,544.0,UNKNOWN,being moved,being moved,being moved,kasperl,KK
30,1413,1413,Kasperl/Anonym_Philibert.csv,–,47,48,character_speech,3,13,,"
       KASPERL.
      ",#kasperl,544.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
31,1414,1414,Kasperl/Anonym_Philibert.csv,"
       Wie – o ich Unglückliche!",0,33,character_speech,3,13,,"
       KANTILDE.
      ",#kantilde,545.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,kasperl,KK
32,1415,1415,Kasperl/Anonym_Philibert.csv,ihr Prinz Philibert!,34,54,character_speech,3,13,,"
       KANTILDE.
      ",#kantilde,545.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,kasperl,KK
33,1416,1416,Kasperl/Anonym_Philibert.csv,"
       Ja – ja – das kann ich bezeugen – jetzt aber ist er der Ritter Don Broglio – und ich der Ritter Don dellos Asinos!",0,122,character_speech,3,13,,"
       KASPERL.
      ",#kasperl,546.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
34,1417,1417,Kasperl/Anonym_Philibert.csv,"
       Himmlische Kantilde!",0,28,character_speech,3,13,,"
       PHILIBERT.
      ",#philibert,547.0,UNKNOWN,love,positive,emotions of affection,kasperl,KK
35,1418,1418,Kasperl/Anonym_Philibert.csv,"
       (will sie umfassen)",0,27,stage_direction,3,13,speech_part,,#philibert,547.0,UNKNOWN,love,positive,emotions of affection,kasperl,KK
36,1419,1419,Kasperl/Anonym_Philibert.csv,"
        (weicht ihm aus)",0,25,stage_direction,3,13,inner_speech,,#kantilde,548.0,UNKNOWN,fear,negative,emotions of anxiety,kasperl,KK
37,1420,1420,Kasperl/Anonym_Philibert.csv,"
       Aus meinen Augen, Verräther!",0,36,character_speech,3,13,,"
       KANTILDE.
      ",#kantilde,548.0,UNKNOWN,abhorrence,negative,emotions of rejection,kasperl,KK
38,1421,1421,Kasperl/Anonym_Philibert.csv,Meineidiger!,37,49,character_speech,3,13,,"
       KANTILDE.
      ",#kantilde,548.0,UNKNOWN,anger,negative,emotions of rejection,kasperl,KK
39,1422,1422,Kasperl/Anonym_Philibert.csv,"
       Nun – da schauts mit der Amour nicht übel aus.",0,54,character_speech,3,13,,"
       KASPERL.
      ",#kasperl,549.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
40,1423,1423,Kasperl/Anonym_Philibert.csv,"
       Wie – ihr wendet euer Antlitz von eurem Geliebten – von eurem Bräutigam?",0,80,character_speech,3,13,,"
       PHILIBERT.
      ",#philibert,550.0,UNKNOWN,love,positive,emotions of affection,kasperl,KK
41,1424,1424,Kasperl/Anonym_Philibert.csv,"
       Einst war er mein Geliebter – jetzt verabscheue ich seine Liebe.",0,72,character_speech,3,13,,"
       KANTILDE.
      ",#kantilde,551.0,UNKNOWN,abhorrence,negative,emotions of rejection,kasperl,KK
42,1425,1425,Kasperl/Anonym_Philibert.csv,"
       Nun, Prinz!",0,19,character_speech,3,13,,"
       FEE.
      ",#fee,552.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
43,1426,1426,Kasperl/Anonym_Philibert.csv,"da habt ihr nun die Probe, die ihr vormals so sehr wünschtet – sagte ich euch nicht, daß Weiber getreuer sind als die Männer.",20,145,character_speech,3,13,,"
       FEE.
      ",#fee,552.0,UNKNOWN,Schadenfreude,positive,emotions of pleasure,kasperl,KK
44,1427,1427,Kasperl/Anonym_Philibert.csv,"
       Schon recht, Frau Fee!",0,30,character_speech,3,13,,"
       KASPERL.
      ",#kasperl,553.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
45,1428,1428,Kasperl/Anonym_Philibert.csv,"sagts ihm nur recht in Bart hinein, so wird er ein andersmal g’scheider.",31,103,character_speech,3,13,,"
       KASPERL.
      ",#kasperl,553.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
46,1429,1429,Kasperl/Anonym_Philibert.csv,"
        (stürzt zu ihren Füssen)",0,33,stage_direction,3,13,inner_speech,,#philibert,554.0,UNKNOWN,being moved,being moved,being moved,kasperl,KK
47,1430,1430,Kasperl/Anonym_Philibert.csv,"
       Englische Kantilde!",0,27,character_speech,3,13,,"
       PHILIBERT.
      ",#philibert,554.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,kasperl,KK
48,1431,1431,Kasperl/Anonym_Philibert.csv,ich bin durch meine Untreue beschämt – lohnet wenigstens euren Erretter mit Gegenliebe,28,114,character_speech,3,13,,"
       PHILIBERT.
      ",#philibert,554.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,kasperl,KK
49,1432,1432,Kasperl/Anonym_Philibert.csv,"
       Ja, das will ich – als Prinz habt ihr an meinem Herzen keinen Anspruch – als Ritter bin ich euch Dank schuldig – hier ist meine Hand – mein Herz erhaltet ihr erst, wenn ihr euch desselben durch treue Liebe würdig gemacht habt.",0,234,character_speech,3,13,,"
       KANTILDE.
      ",#kantilde,555.0,UNKNOWN,love,positive,emotions of affection,kasperl,KK
50,1433,1433,Kasperl/Anonym_Philibert.csv,"
        (stürzt in ihre Arme)",0,30,stage_direction,3,13,inner_speech,,#philibert,556.0,UNKNOWN,being moved,being moved,being moved,kasperl,KK
51,1434,1434,Kasperl/Anonym_Philibert.csv,"
       Kantilde!",0,17,character_speech,3,13,,"
       PHILIBERT.
      ",#philibert,556.0,UNKNOWN,being moved,being moved,being moved,kasperl,KK
52,1435,1435,Kasperl/Anonym_Philibert.csv,"
       Jetzt wär der Ritter Don Broglio versorgt – wie stehts jetzt um den Ritter Don dellos Asinos!",0,101,character_speech,3,13,,"
       KASPERL.
      ",#kasperl,557.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
53,1436,1436,Kasperl/Anonym_Philibert.csv,"
       Auch für dich wird gesorgt –",0,36,character_speech,3,13,,"
       FEE.
      ",#fee,558.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
54,1437,1437,Kasperl/Anonym_Philibert.csv,"
        (Sie winkt – ein Mädchen mit einem Entenschnabel tritt ein)",0,68,stage_direction,3,13,inner_speech,,#fee,558.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
55,1438,1438,Kasperl/Anonym_Philibert.csv,"
       tititi – tititi!",0,24,character_speech,3,13,,"
       FEE.
      ",#fee,558.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
56,1439,1439,Kasperl/Anonym_Philibert.csv,–,25,26,character_speech,3,13,,"
       FEE.
      ",#fee,558.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
57,1440,1440,Kasperl/Anonym_Philibert.csv,"
       (schmeichelt ihm)",0,25,stage_direction,3,13,speech_part,,#fee,558.0,UNKNOWN,love,positive,emotions of affection,kasperl,KK
58,1441,1441,Kasperl/Anonym_Philibert.csv,"
       Soll das sie saubere Bescherung seyn.",0,45,character_speech,3,13,,"
       KASPERL.
      ",#kasperl,559.0,UNKNOWN,joy,positive,emotions of pleasure,kasperl,KK
59,1442,1442,Kasperl/Anonym_Philibert.csv,"Nein, da dank’ ich – ich bin zwar nicht graußlich – aber die mag küssen, wer will – ich nicht.",46,140,character_speech,3,13,,"
       KASPERL.
      ",#kasperl,559.0,UNKNOWN,love,positive,emotions of affection,kasperl,KK
60,1443,1443,Kasperl/Anonym_Philibert.csv,"
       Es wird dich gereuen, und dann wird er zu spät seyn.",0,60,character_speech,3,13,,"
       FEE.
      ",#fee,560.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
61,1444,1444,Kasperl/Anonym_Philibert.csv,"
        (ihm drohend)",0,22,stage_direction,3,13,inner_speech,,#philibert,561.0,UNKNOWN,anger,negative,emotions of rejection,kasperl,KK
62,1445,1445,Kasperl/Anonym_Philibert.csv,"
       Bursche!",0,16,character_speech,3,13,,"
       PHILIBERT.
      ",#philibert,561.0,UNKNOWN,anger,negative,emotions of rejection,kasperl,KK
63,1446,1446,Kasperl/Anonym_Philibert.csv,küß – oder –,17,29,character_speech,3,13,,"
       PHILIBERT.
      ",#philibert,561.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
64,1447,1447,Kasperl/Anonym_Philibert.csv,"
        (ihm nachäffend)",0,25,stage_direction,3,13,inner_speech,,#kasperl,562.0,UNKNOWN,anger,negative,emotions of rejection,kasperl,KK
65,1448,1448,Kasperl/Anonym_Philibert.csv,"
       Ja – Bursche küß – warum küßts denn ihr nicht!",0,54,character_speech,3,13,,"
       KASPERL.
      ",#kasperl,562.0,UNKNOWN,Schadenfreude,positive,emotions of pleasure,kasperl,KK
66,1449,1449,Kasperl/Anonym_Philibert.csv,– wüßts was – wir wollen tauschen – ihr küßt da – und ich küß dort –,55,123,character_speech,3,13,,"
       KASPERL.
      ",#kasperl,562.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
67,1450,1450,Kasperl/Anonym_Philibert.csv,"
       (will auf Kantilde zu)",0,30,stage_direction,3,13,speech_part,,#kasperl,562.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
68,1451,1451,Kasperl/Anonym_Philibert.csv,"
       Nun – was zauderst du?",0,30,character_speech,3,13,,"
       FEE.
      ",#fee,563.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
69,1452,1452,Kasperl/Anonym_Philibert.csv,"
       Küß – Bursche!",0,22,character_speech,3,13,,"
       PHILIBERT.
      ",#philibert,564.0,UNKNOWN,anger,negative,emotions of rejection,kasperl,KK
70,1453,1453,Kasperl/Anonym_Philibert.csv,oder mein Schwert –,23,42,character_speech,3,13,,"
       PHILIBERT.
      ",#philibert,564.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
71,1454,1454,Kasperl/Anonym_Philibert.csv,"
       Nun meinthalben – wenn aber ein Unglück g’schieht, will ich nichts davon wissen.",0,88,character_speech,3,13,,"
       KASPERL.
      ",#kasperl,565.0,UNKNOWN,fear,negative,emotions of anxiety,kasperl,KK
72,1455,1455,Kasperl/Anonym_Philibert.csv,"
      (Er setzt den Helm auf, schlägt den Visier ab – dem Mädchen entfällt die Larve – die Fee winkt – die Höhle verwandelt sich in ein prachtvolles Feen-Theater –",0,164,stage_direction,3,13,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
73,1456,1456,Kasperl/Anonym_Philibert.csv,"
      in der Mitte steht auf einem Wolkenberg der Genius in einer Glorie.",0,74,stage_direction,3,13,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
74,1457,1457,Kasperl/Anonym_Philibert.csv,Alle Bezauberten stehen in ihren natürlichen Gestalten da – Philiberts Reisige umgeben ihn.),75,167,stage_direction,3,13,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
75,1458,1458,Kasperl/Anonym_Philibert.csv,"
        (eilt in Gisellens Arme)",0,33,stage_direction,3,13,inner_speech,,#fee,566.0,UNKNOWN,joy,positive,emotions of pleasure,kasperl,KK
76,1459,1459,Kasperl/Anonym_Philibert.csv,"
       Meine Tochter!",0,22,character_speech,3,13,,"
       FEE.
      ",#fee,566.0,UNKNOWN,being moved,being moved,being moved,kasperl,KK
77,1460,1460,Kasperl/Anonym_Philibert.csv,"
        (zu ihren Füssen)",0,26,stage_direction,3,13,inner_speech,,#gisella,567.0,UNKNOWN,love,positive,emotions of affection,kasperl,KK
78,1461,1461,Kasperl/Anonym_Philibert.csv,"
       Mutter!",0,15,character_speech,3,13,,"
       GISELLA.
      ",#gisella,567.0,UNKNOWN,being moved,being moved,being moved,kasperl,KK
79,1462,1462,Kasperl/Anonym_Philibert.csv,"
      Schlußchor.",0,18,stage_direction,3,13,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
80,1463,1463,Kasperl/Anonym_Philibert.csv,"
      (Zu Ende des Chors stürzt alles zur Erde.",0,48,stage_direction,3,13,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
81,1464,1464,Kasperl/Anonym_Philibert.csv,Der Vorhang fällt.),49,68,stage_direction,3,13,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
0,2269,2269,Kasperl/Hensler_Männerschwäche_korr.csv,"
      Klemens.",0,15,stage_direction,3,25,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
1,2270,2270,Kasperl/Hensler_Männerschwäche_korr.csv,Kasper.,16,23,stage_direction,3,25,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
2,2271,2271,Kasperl/Hensler_Männerschwäche_korr.csv,"Vorige, Komissair mit Gerichtsdienern.",24,62,stage_direction,3,25,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
3,2272,2272,Kasperl/Hensler_Männerschwäche_korr.csv,Julie.,63,69,stage_direction,3,25,pre_speech,,,,,no_annotation,no_annotation,no_annotation,kasperl,KK
4,2273,2273,Kasperl/Hensler_Männerschwäche_korr.csv,"
       Nun das wird jetzt eine saubere Wäsche geben.",0,53,character_speech,3,25,,"
       Kasper.
      ",#kasper,1052.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
5,2274,2274,Kasperl/Hensler_Männerschwäche_korr.csv,"
       (einen Beutel mit Geld in der Hand)",0,43,stage_direction,3,25,speech_part,,#julie,1053.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
6,2275,2275,Kasperl/Hensler_Männerschwäche_korr.csv,"
       Um Gotteswillen, Rettung für meinen Pflegvater, hier ist das Lösegeld –",0,79,character_speech,3,25,,"
       Julie.
      ",#julie,1053.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
7,2276,2276,Kasperl/Hensler_Männerschwäche_korr.csv,"
        (fällt vor Herrn Klemens hin)",0,38,stage_direction,3,25,inner_speech,,#julie,1053.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,kasperl,KK
8,2277,2277,Kasperl/Hensler_Männerschwäche_korr.csv,"
       nur nicht in den Kerker.",0,32,character_speech,3,25,,"
       Julie.
      ",#julie,1053.0,UNKNOWN,abhorrence,negative,emotions of rejection,kasperl,KK
9,2278,2278,Kasperl/Hensler_Männerschwäche_korr.csv,"
       Herr Brugge, hier ist der Verhaftbefehl; lassen sie es sich",0,67,character_speech,3,25,,"
       Klemens.
      ",#klemens,1054.0,UNKNOWN,fear,negative,emotions of anxiety,kasperl,KK
10,2279,2279,Kasperl/Hensler_Männerschwäche_korr.csv,"
        (Frau von Brugge fällt auf einen Sessel, Fritz neben ihr)",0,66,stage_direction,3,25,inner_speech,,#klemens,1054.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
11,2280,2280,Kasperl/Hensler_Männerschwäche_korr.csv,"
       gefallen, mit ihrem Schwiegersohn in den Kerker zu wandern.",0,67,character_speech,3,25,,"
       Klemens.
      ",#klemens,1054.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,kasperl,KK
12,2281,2281,Kasperl/Hensler_Männerschwäche_korr.csv,"
       Das Maaß meiner Leiden ist voll; guter Gott!",0,52,character_speech,3,25,,"
       Brugge.
      ",#brugge,1055.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,kasperl,KK
13,2282,2282,Kasperl/Hensler_Männerschwäche_korr.csv,"
       Für sie",0,15,character_speech,3,25,,"
       Klemens.
      ",#klemens,1056.0,UNKNOWN,joy,positive,emotions of pleasure,kasperl,KK
14,2283,2283,Kasperl/Hensler_Männerschwäche_korr.csv,"
        (zu Soph.)",0,19,stage_direction,3,25,inner_speech,,#klemens,1056.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
15,2284,2284,Kasperl/Hensler_Männerschwäche_korr.csv,"
       und ihre Kinderchen werd ich schon besorgt seyn, mein liebes, schönes Weibchen!",0,87,character_speech,3,25,,"
       Klemens.
      ",#klemens,1056.0,UNKNOWN,fear,negative,emotions of anxiety,kasperl,KK
16,2285,2285,Kasperl/Hensler_Männerschwäche_korr.csv,"
       Herr!",0,13,character_speech,3,25,,"
       Sophie.
      ",#sophie,1057.0,UNKNOWN,anger,negative,emotions of rejection,kasperl,KK
17,2286,2286,Kasperl/Hensler_Männerschwäche_korr.csv,"sie sind ein schadenfroher Schurke; um ihre niedrige Absicht zu erreichen, wollen sie meinen alten Vater, meinen Mann in den Kerker werfen?",14,153,character_speech,3,25,,"
       Sophie.
      ",#sophie,1057.0,UNKNOWN,abhorrence,negative,emotions of rejection,kasperl,KK
18,2287,2287,Kasperl/Hensler_Männerschwäche_korr.csv,"
        (Pause)",0,16,stage_direction,3,25,inner_speech,,#sophie,1057.0,UNKNOWN,no_annotation,no_annotation,no_annotation,kasperl,KK
19,2288,2288,Kasperl/Hensler_Männerschwäche_korr.csv,"
       nein, hören sie, was ein ehrliches Weib zu einem Manne, wie sie sind, spricht: Mutter!",0,94,character_speech,3,25,,"
       Sophie.
      ",#sophie,1057.0,UNKNOWN,love,positive,emotions of affection,kasperl,KK
20,2289,2289,Kasperl/Hensler_Männerschwäche_korr.csv,Mutter!,95,102,character_speech,3,25,,"
       Sophie.
      ",#sophie,1057.0,UNKNOWN,being moved,being moved,being moved,kasperl,KK
